,USstate,year,month,nTweets_x,nTweets_y
2051,nh,2012,12,9619.5,1.0
2052,nh,2013,1,9387.375,1.0
2053,nh,2013,2,9155.25,1.0
2054,nh,2013,3,8923.125,1.0
2055,nh,2013,4,8691.0,1.0
2056,nh,2013,5,9164.0,1.0
2057,nh,2013,6,9637.0,1.0
2058,nh,2013,7,10110.0,1.0
2059,nh,2013,8,10583.0,1.0
2060,nh,2013,9,10267.545454545454,1.0
2061,nh,2013,10,9952.09090909091,1.0
2062,nh,2013,11,9636.636363636364,1.0
2063,nh,2013,12,9321.181818181818,1.0
2064,nh,2014,1,9005.727272727272,1.0
2065,nh,2014,2,8690.272727272728,1.0
2066,nh,2014,3,8374.818181818182,1.0
2067,nh,2014,4,8059.363636363636,1.0
2068,nh,2014,5,7743.909090909091,1.0
2069,nh,2014,6,7428.454545454546,1.0
2070,nh,2014,7,7113.0,1.0
2071,nh,2014,8,7149.8,1.0
2072,nh,2014,9,7186.6,1.0
2073,nh,2014,10,7223.4,1.0
2074,nh,2014,11,7260.2,1.0
2075,nh,2014,12,7297.0,1.0
2076,nh,2015,1,7245.227272727273,1.0
2077,nh,2015,2,7193.454545454545,1.0
2078,nh,2015,3,7141.681818181818,1.0
2079,nh,2015,4,7089.909090909091,1.0
2080,nh,2015,5,7038.136363636364,1.0
2081,nh,2015,6,6986.363636363636,1.0
2082,nh,2015,7,6934.590909090909,1.0
2083,nh,2015,8,6882.818181818182,1.0
2084,nh,2015,9,6831.045454545455,1.0
2085,nh,2015,10,6779.272727272727,1.0
2086,nh,2015,11,6727.5,1.0
2087,nh,2015,12,6675.727272727273,1.0
2088,nh,2016,1,6623.954545454546,1.0
2089,nh,2016,2,6572.181818181818,1.0
2090,nh,2016,3,6520.409090909091,1.0
2091,nh,2016,4,6468.636363636364,1.0
2092,nh,2016,5,6416.863636363636,1.0
2093,nh,2016,6,6365.090909090909,1.0
2094,nh,2016,7,6313.318181818182,1.0
2095,nh,2016,8,6261.545454545454,1.0
2096,nh,2016,9,6209.772727272727,1.0
2097,nh,2016,10,6158.0,1.0
2098,nh,2016,11,6314.25,1.0
2099,nh,2016,12,6470.5,1.0
2100,nh,2017,1,6626.75,1.0
2101,nh,2017,2,6783.0,1.0
2102,nh,2017,3,6939.25,1.0
2103,nh,2017,4,7095.5,1.0
2104,nh,2017,5,7251.75,1.0
2105,nh,2017,6,7408.0,1.0
2106,nh,2017,7,7564.25,1.0
2107,nh,2017,8,7720.5,1.0
2108,nh,2017,9,7876.75,1.0
2109,nh,2017,10,8033.0,1.0
2110,nh,2017,11,8189.25,1.0
2111,nh,2017,12,8345.5,1.0
2112,nh,2018,1,8501.75,1.0
2113,nh,2018,2,8658.0,1.0
2114,nh,2018,3,8814.25,1.0
2115,nh,2018,4,8970.5,1.0
2116,nh,2018,5,9126.75,1.0
2117,nh,2018,6,9283.0,1.0
2118,nh,2018,7,9439.25,1.0
2119,nh,2018,8,9595.5,1.0
2120,nh,2018,9,9751.75,1.0
2121,nh,2018,10,9908.0,1.0
2122,nh,2018,11,9908.0,1.0
2123,nh,2018,12,9908.0,1.0
2124,nh,2019,1,9908.0,1.0
2125,nh,2019,2,9908.0,1.0
2126,nh,2019,3,9908.0,1.0
2127,nh,2019,4,9908.0,1.0
2128,nh,2019,5,9908.0,1.0
2129,nh,2019,6,9908.0,1.0
2130,nh,2019,7,9908.0,1.0
2131,nh,2019,8,9908.0,1.0
2132,nh,2019,9,9908.0,1.0
2133,nh,2019,10,9908.0,1.0
2134,nh,2019,11,9908.0,1.0
2135,nh,2019,12,9908.0,1.0
2136,nh,2020,1,9908.0,1.0
2137,nh,2020,2,9908.0,1.0
2138,nh,2020,3,9908.0,1.0
2139,nh,2020,4,9908.0,1.0
2140,nh,2020,5,9908.0,1.0
2141,nh,2020,6,9908.0,1.0
2142,nh,2020,7,9908.0,1.0
2143,nh,2020,8,9908.0,1.0
2144,nh,2020,9,9908.0,1.0
2145,nh,2020,10,9908.0,1.0
2146,nh,2020,11,9908.0,1.0
2147,nh,2020,12,9908.0,1.0
2148,nh,2021,1,9908.0,1.0
2149,nh,2021,2,9908.0,1.0
2150,nh,2021,3,9908.0,1.0
2151,nh,2021,4,9908.0,1.0
2152,nh,2021,5,9908.0,1.0
2153,nh,2021,6,9908.0,1.0
2154,nh,2021,7,9908.0,1.0
2155,nh,2021,8,9908.0,1.0
2156,nh,2021,9,9908.0,1.0
2157,nh,2021,10,9908.0,1.0
2158,nh,2021,11,9908.0,1.0
2159,nh,2021,12,9908.0,1.0
2160,oh,2012,1,46499.0,2.0
2161,oh,2012,2,151370.0,10.0
2162,oh,2012,3,216669.0,14.0
2163,oh,2012,4,155306.0,9.0
2164,oh,2012,5,99727.0,5.0
2165,oh,2012,6,220496.0,12.0
2166,oh,2012,7,314479.0,13.0
2167,oh,2012,8,306119.0,18.0
2168,oh,2012,9,231790.0,7.0
2169,oh,2012,10,311150.0,15.0
2170,oh,2012,11,304483.0,11.0
2171,oh,2012,12,259513.0,6.0
2172,oh,2013,1,285341.0,6.0
2173,oh,2013,2,212147.0,9.0
2174,oh,2013,3,296719.0,5.0
2175,oh,2013,4,202581.0,4.0
2176,oh,2013,5,243855.0,5.0
2177,oh,2013,6,239630.0,7.0
2178,oh,2013,7,246339.0,12.0
2179,oh,2013,8,255412.0,6.0
2180,oh,2013,9,230278.0,11.0
2181,oh,2013,10,59481.0,1.0
2182,oh,2013,11,233330.0,9.0
2183,oh,2013,12,239334.0,3.0
2184,oh,2014,1,212117.5,4.0
2185,oh,2014,2,184901.0,5.0
2186,oh,2014,3,190968.0,4.0
2187,oh,2014,4,208072.0,9.0
2188,oh,2014,5,201941.0,4.0
2189,oh,2014,6,209308.0,4.0
2190,oh,2014,7,179749.0,7.0
2191,oh,2014,8,49088.0,1.0
2192,oh,2014,9,172175.0,4.0
2193,oh,2014,10,157266.0,3.0
2194,oh,2014,11,185050.0,2.0
2195,oh,2014,12,182558.0,11.0
2196,oh,2015,1,169388.25,8.5
2197,oh,2015,2,156218.5,6.0
2198,oh,2015,3,143048.75,3.5
2199,oh,2015,4,129879.0,1.0
2200,oh,2015,5,165919.0,3.0
2201,oh,2015,6,159754.0,7.0
2202,oh,2015,7,184595.0,5.0
2203,oh,2015,8,100749.0,1.0
2204,oh,2015,9,131814.0,4.0
2205,oh,2015,10,156590.0,4.0
2206,oh,2015,11,134947.0,4.0
2207,oh,2015,12,115807.0,2.0
2208,oh,2016,1,218560.0,5.0
2209,oh,2016,2,157776.0,2.0
2210,oh,2016,3,145756.0,2.0
2211,oh,2016,4,197986.0,7.0
2212,oh,2016,5,198936.0,2.0
2213,oh,2016,6,163682.0,8.0
2214,oh,2016,7,68942.0,1.0
2215,oh,2016,8,156546.0,3.0
2216,oh,2016,9,212286.0,2.0
2217,oh,2016,10,147854.0,6.0
2218,oh,2016,11,189537.0,2.0
2219,oh,2016,12,211654.0,3.0
2220,oh,2017,1,225615.0,9.0
2221,oh,2017,2,183530.0,9.0
2222,oh,2017,3,223262.0,5.0
2223,oh,2017,4,177263.0,6.0
2224,oh,2017,5,214285.0,4.0
2225,oh,2017,6,211713.25,4.125
2226,oh,2017,7,209141.5,4.25
2227,oh,2017,8,206569.75,4.375
2228,oh,2017,9,203998.0,4.5
2229,oh,2017,10,201426.25,4.625
2230,oh,2017,11,198854.5,4.75
2231,oh,2017,12,196282.75,4.875
2232,oh,2018,1,193711.0,5.0
2233,oh,2018,2,157849.0,4.0
2234,oh,2018,3,104376.0,5.0
2235,oh,2018,4,129075.0,5.0
2236,oh,2018,5,24384.0,1.0
2237,oh,2018,6,92686.0,1.0
2238,oh,2018,7,140193.0,2.0
2239,oh,2018,8,181379.0,9.0
2240,oh,2018,9,180298.0,5.0
2241,oh,2018,10,182151.0,3.0
2242,oh,2018,11,163515.0,4.0
2243,oh,2018,12,144879.0,5.0
2244,oh,2019,1,126243.0,6.0
2245,oh,2019,2,132535.0,2.0
2246,oh,2019,3,127383.0,2.0
2247,oh,2019,4,151743.0,6.0
2248,oh,2019,5,157829.0,1.0
2249,oh,2019,6,120077.0,3.0
2250,oh,2019,7,161694.0,4.0
2251,oh,2019,8,159936.0,2.0
2252,oh,2019,9,146995.66666666666,2.0
2253,oh,2019,10,134055.33333333334,2.0
2254,oh,2019,11,121115.0,2.0
2255,oh,2019,12,108174.66666666666,2.0
2256,oh,2020,1,95234.33333333333,2.0
2257,oh,2020,2,82294.0,2.0
2258,oh,2020,3,96961.83333333333,2.0
2259,oh,2020,4,111629.66666666667,2.0
2260,oh,2020,5,126297.5,2.0
2261,oh,2020,6,140965.33333333334,2.0
2262,oh,2020,7,155633.1666666667,2.0
2263,oh,2020,8,170301.0,2.0
2264,oh,2020,9,157357.625,1.875
2265,oh,2020,10,144414.25,1.75
2266,oh,2020,11,131470.875,1.625
2267,oh,2020,12,118527.5,1.5
2268,oh,2021,1,105584.125,1.375
2269,oh,2021,2,92640.75,1.25
2270,oh,2021,3,79697.375,1.125
2271,oh,2021,4,66754.0,1.0
2272,oh,2021,5,63974.0,1.0
2273,oh,2021,6,61194.0,1.0
2274,oh,2021,7,84021.66666666667,1.0
2275,oh,2021,8,106849.33333333334,1.0
2276,oh,2021,9,129677.0,1.0
2277,oh,2021,10,129677.0,1.0
2278,oh,2021,11,129677.0,1.0
2279,oh,2021,12,129677.0,1.0
2280,de,2012,1,14559.0,1.0
2281,de,2012,2,14559.0,1.0
2282,de,2012,3,14559.0,1.0
2283,de,2012,4,14559.0,1.0
2284,de,2012,5,14559.0,1.0
2285,de,2012,6,14559.0,1.0
2286,de,2012,7,14559.0,1.0
2287,de,2012,8,13982.0,2.0
2288,de,2012,9,13653.0,1.5
2289,de,2012,10,13324.0,1.0
2290,de,2012,11,12849.0,1.0
2291,de,2012,12,12476.75,1.0
2292,de,2013,1,12104.5,1.0
2293,de,2013,2,11732.25,1.0
2294,de,2013,3,11360.0,1.0
2295,de,2013,4,7933.0,1.0
2296,de,2013,5,8884.0,1.0
2297,de,2013,6,9835.0,1.0
2298,de,2013,7,9823.0,2.0
2299,de,2013,8,9832.0,1.0
2300,de,2013,9,9506.0,1.0
2301,de,2013,10,9180.0,1.0
2302,de,2013,11,8854.0,1.0
2303,de,2013,12,8528.0,1.0
2304,de,2014,1,8202.0,1.0
2305,de,2014,2,7876.0,1.0
2306,de,2014,3,7550.0,1.0
2307,de,2014,4,7224.0,1.0
2308,de,2014,5,7300.0,1.0
2309,de,2014,6,7376.0,1.0
2310,de,2014,7,7284.65,1.0
2311,de,2014,8,7193.3,1.0
2312,de,2014,9,7101.95,1.0
2313,de,2014,10,7010.6,1.0
2314,de,2014,11,6919.25,1.0
2315,de,2014,12,6827.9,1.0
2316,de,2015,1,6736.55,1.0
2317,de,2015,2,6645.2,1.0
2318,de,2015,3,6553.85,1.0
2319,de,2015,4,6462.5,1.0
2320,de,2015,5,6371.15,1.0
2321,de,2015,6,6279.8,1.0
2322,de,2015,7,6188.45,1.0
2323,de,2015,8,6097.1,1.0
2324,de,2015,9,6005.75,1.0
2325,de,2015,10,5914.4,1.0
2326,de,2015,11,5823.05,1.0
2327,de,2015,12,5731.7,1.0
2328,de,2016,1,5640.35,1.0
2329,de,2016,2,5549.0,1.0
2330,de,2016,3,5604.0,1.0
2331,de,2016,4,5659.0,1.0
2332,de,2016,5,5714.0,1.0
2333,de,2016,6,5769.0,1.0
2334,de,2016,7,5719.190476190476,1.0
2335,de,2016,8,5669.380952380952,1.0
2336,de,2016,9,5619.571428571428,1.0
2337,de,2016,10,5569.761904761905,1.0
2338,de,2016,11,5519.952380952381,1.0
2339,de,2016,12,5470.142857142857,1.0
2340,de,2017,1,5420.333333333333,1.0
2341,de,2017,2,5370.523809523809,1.0
2342,de,2017,3,5320.714285714285,1.0
2343,de,2017,4,5270.9047619047615,1.0
2344,de,2017,5,5221.0952380952385,1.0
2345,de,2017,6,5171.285714285714,1.0
2346,de,2017,7,5121.476190476191,1.0
2347,de,2017,8,5071.666666666667,1.0
2348,de,2017,9,5021.857142857143,1.0
2349,de,2017,10,4972.047619047619,1.0
2350,de,2017,11,4922.238095238095,1.0
2351,de,2017,12,4872.428571428572,1.0
2352,de,2018,1,4822.619047619048,1.0
2353,de,2018,2,4772.809523809524,1.0
2354,de,2018,3,4723.0,1.0
2355,de,2018,4,4743.466666666666,1.0
2356,de,2018,5,4763.933333333333,1.0
2357,de,2018,6,4784.4,1.0
2358,de,2018,7,4804.866666666667,1.0
2359,de,2018,8,4825.333333333333,1.0
2360,de,2018,9,4845.8,1.0
2361,de,2018,10,4866.266666666666,1.0
2362,de,2018,11,4886.733333333334,1.0
2363,de,2018,12,4907.2,1.0
2364,de,2019,1,4927.666666666667,1.0
2365,de,2019,2,4948.133333333333,1.0
2366,de,2019,3,4968.6,1.0
2367,de,2019,4,4989.066666666667,1.0
2368,de,2019,5,5009.533333333333,1.0
2369,de,2019,6,5030.0,1.0
2370,de,2019,7,5030.0,1.0
2371,de,2019,8,5030.0,1.0
2372,de,2019,9,5030.0,1.0
2373,de,2019,10,5030.0,1.0
2374,de,2019,11,5030.0,1.0
2375,de,2019,12,5030.0,1.0
2376,de,2020,1,5030.0,1.0
2377,de,2020,2,5030.0,1.0
2378,de,2020,3,5030.0,1.0
2379,de,2020,4,5030.0,1.0
2380,de,2020,5,5030.0,1.0
2381,de,2020,6,5030.0,1.0
2382,de,2020,7,5030.0,1.0
2383,de,2020,8,5030.0,1.0
2384,de,2020,9,5030.0,1.0
2385,de,2020,10,5030.0,1.0
2386,de,2020,11,5030.0,1.0
2387,de,2020,12,5030.0,1.0
2388,de,2021,1,5030.0,1.0
2389,de,2021,2,5030.0,1.0
2390,de,2021,3,5030.0,1.0
2391,de,2021,4,5030.0,1.0
2392,de,2021,5,5030.0,1.0
2393,de,2021,6,5030.0,1.0
2394,de,2021,7,5030.0,1.0
2395,de,2021,8,5030.0,1.0
2396,de,2021,9,5030.0,1.0
2397,de,2021,10,5030.0,1.0
2398,de,2021,11,5030.0,1.0
2399,de,2021,12,5030.0,1.0
2400,mo,2012,1,21438.0,2.0
2401,mo,2012,2,74702.0,4.0
2402,mo,2012,3,107892.0,3.0
2403,mo,2012,4,76654.0,2.0
2404,mo,2012,5,51574.0,1.0
2405,mo,2012,6,112641.0,9.0
2406,mo,2012,7,161010.0,8.0
2407,mo,2012,8,150987.0,7.0
2408,mo,2012,9,115169.0,5.0
2409,mo,2012,10,157611.0,7.0
2410,mo,2012,11,153406.0,5.0
2411,mo,2012,12,130478.0,1.0
2412,mo,2013,1,140860.0,5.0
2413,mo,2013,2,108387.0,2.0
2414,mo,2013,3,147046.0,2.0
2415,mo,2013,4,104546.0,2.0
2416,mo,2013,5,129833.0,2.0
2417,mo,2013,6,118732.0,2.0
2418,mo,2013,7,123156.0,7.0
2419,mo,2013,8,126413.0,5.0
2420,mo,2013,9,113316.0,2.0
2421,mo,2013,10,114205.5,2.0
2422,mo,2013,11,115095.0,2.0
2423,mo,2013,12,116515.0,4.0
2424,mo,2014,1,103872.0,2.5
2425,mo,2014,2,91229.0,1.0
2426,mo,2014,3,94723.0,2.0
2427,mo,2014,4,103444.0,2.0
2428,mo,2014,5,102565.0,3.5
2429,mo,2014,6,101686.0,5.0
2430,mo,2014,7,84046.0,1.0
2431,mo,2014,8,86948.5,1.5
2432,mo,2014,9,89851.0,2.0
2433,mo,2014,10,89803.0,2.0
2434,mo,2014,11,90367.5,1.5
2435,mo,2014,12,90932.0,1.0
2436,mo,2015,1,84948.5,1.0
2437,mo,2015,2,78965.0,1.0
2438,mo,2015,3,72981.5,1.0
2439,mo,2015,4,66998.0,1.0
2440,mo,2015,5,85486.0,1.0
2441,mo,2015,6,80136.0,2.0
2442,mo,2015,7,94312.0,2.0
2443,mo,2015,8,79772.5,2.0
2444,mo,2015,9,65233.0,2.0
2445,mo,2015,10,71444.6,1.8
2446,mo,2015,11,77656.2,1.6
2447,mo,2015,12,83867.8,1.4
2448,mo,2016,1,90079.4,1.2
2449,mo,2016,2,96291.0,1.0
2450,mo,2016,3,77064.0,2.0
2451,mo,2016,4,98702.0,4.0
2452,mo,2016,5,95505.0,1.0
2453,mo,2016,6,69831.0,1.0
2454,mo,2016,7,33082.0,2.0
2455,mo,2016,8,70618.0,2.0
2456,mo,2016,9,108154.0,2.0
2457,mo,2016,10,72979.0,3.0
2458,mo,2016,11,83692.0,3.0
2459,mo,2016,12,94405.0,3.0
2460,mo,2017,1,105118.0,3.0
2461,mo,2017,2,97723.33333333333,2.6666666666666665
2462,mo,2017,3,90328.66666666667,2.3333333333333335
2463,mo,2017,4,82934.0,2.0
2464,mo,2017,5,84137.0,2.0
2465,mo,2017,6,85340.0,2.0
2466,mo,2017,7,86543.0,2.0
2467,mo,2017,8,87746.0,2.0
2468,mo,2017,9,88949.0,2.0
2469,mo,2017,10,90152.0,2.0
2470,mo,2017,11,91355.0,2.0
2471,mo,2017,12,92558.0,2.0
2472,mo,2018,1,93761.0,2.0
2473,mo,2018,2,72445.0,2.5
2474,mo,2018,3,51129.0,3.0
2475,mo,2018,4,61748.0,1.0
2476,mo,2018,5,64436.333333333336,1.0
2477,mo,2018,6,67124.66666666667,1.0
2478,mo,2018,7,69813.0,1.0
2479,mo,2018,8,89031.0,2.0
2480,mo,2018,9,89595.0,3.0
2481,mo,2018,10,92693.0,1.0
2482,mo,2018,11,83397.0,1.0
2483,mo,2018,12,74101.0,1.0
2484,mo,2019,1,64805.0,1.0
2485,mo,2019,2,67595.33333333333,2.666666666666667
2486,mo,2019,3,70385.66666666667,4.333333333333334
2487,mo,2019,4,73176.0,6.0
2488,mo,2019,5,66826.5,4.0
2489,mo,2019,6,60477.0,2.0
2490,mo,2019,7,69095.5,1.5
2491,mo,2019,8,77714.0,1.0
2492,mo,2019,9,78668.2,1.0
2493,mo,2019,10,79622.4,1.0
2494,mo,2019,11,80576.6,1.0
2495,mo,2019,12,81530.8,1.0
2496,mo,2020,1,82485.0,1.0
2497,mo,2020,2,83439.2,1.0
2498,mo,2020,3,84393.4,1.0
2499,mo,2020,4,85347.6,1.0
2500,mo,2020,5,86301.8,1.0
2501,mo,2020,6,87256.0,1.0
2502,mo,2020,7,88210.2,1.0
2503,mo,2020,8,89164.4,1.0
2504,mo,2020,9,90118.6,1.0
2505,mo,2020,10,91072.8,1.0
2506,mo,2020,11,92027.0,1.0
2507,mo,2020,12,77869.0,1.0
2508,mo,2021,1,63711.0,1.0
2509,mo,2021,2,49553.0,1.0
2510,mo,2021,3,35395.0,1.0
2511,mo,2021,4,35322.0,1.0
2512,mo,2021,5,35249.0,1.0
2513,mo,2021,6,35176.0,1.0
2514,mo,2021,7,35103.0,1.0
2515,mo,2021,8,35030.0,1.0
2516,mo,2021,9,34957.0,1.0
2517,mo,2021,10,34884.0,1.0
2518,mo,2021,11,34811.0,1.0
2519,mo,2021,12,34738.0,1.0
2520,tn,2012,1,26518.0,1.0
2521,tn,2012,2,87378.0,4.0
2522,tn,2012,3,125780.0,3.0
2523,tn,2012,4,86255.0,3.0
2524,tn,2012,5,64222.0,3.0
2525,tn,2012,6,129038.0,8.0
2526,tn,2012,7,189380.0,4.0
2527,tn,2012,8,177342.0,5.0
2528,tn,2012,9,127990.0,4.0
2529,tn,2012,10,172490.0,5.0
2530,tn,2012,11,165856.0,6.0
2531,tn,2012,12,138153.0,1.0
2532,tn,2013,1,167680.0,3.0
2533,tn,2013,2,160062.5,3.5
2534,tn,2013,3,152445.0,4.0
2535,tn,2013,4,108972.0,3.0
2536,tn,2013,5,127232.0,3.0
2537,tn,2013,6,132383.0,2.0
2538,tn,2013,7,125817.0,5.0
2539,tn,2013,8,127359.0,4.0
2540,tn,2013,9,112194.0,4.0
2541,tn,2013,10,29302.0,1.0
2542,tn,2013,11,116703.0,2.0
2543,tn,2013,12,119022.0,2.0
2544,tn,2014,1,106549.0,3.0
2545,tn,2014,2,94076.0,4.0
2546,tn,2014,3,97700.0,2.0
2547,tn,2014,4,108704.0,2.0
2548,tn,2014,5,111060.5,2.5
2549,tn,2014,6,113417.0,3.0
2550,tn,2014,7,93006.0,4.0
2551,tn,2014,8,25993.0,1.0
2552,tn,2014,9,91397.0,4.0
2553,tn,2014,10,84508.0,2.0
2554,tn,2014,11,98296.0,4.0
2555,tn,2014,12,95172.0,3.0
2556,tn,2015,1,94034.4,3.4
2557,tn,2015,2,92896.8,3.8
2558,tn,2015,3,91759.2,4.2
2559,tn,2015,4,90621.6,4.6
2560,tn,2015,5,89484.0,5.0
2561,tn,2015,6,86260.0,3.0
2562,tn,2015,7,101936.0,2.0
2563,tn,2015,8,56671.0,1.0
2564,tn,2015,9,72078.0,2.0
2565,tn,2015,10,86934.0,1.0
2566,tn,2015,11,73934.0,2.0
2567,tn,2015,12,99204.5,1.5
2568,tn,2016,1,124475.0,1.0
2569,tn,2016,2,98145.0,3.0
2570,tn,2016,3,102504.0,4.0
2571,tn,2016,4,106863.0,5.0
2572,tn,2016,5,111222.0,6.0
2573,tn,2016,6,85863.0,2.0
2574,tn,2016,7,87416.5,1.5
2575,tn,2016,8,88970.0,1.0
2576,tn,2016,9,125561.0,2.0
2577,tn,2016,10,84424.0,3.0
2578,tn,2016,11,107700.0,2.0
2579,tn,2016,12,120252.0,3.0
2580,tn,2017,1,122479.0,4.0
2581,tn,2017,2,101276.0,3.0
2582,tn,2017,3,124206.0,4.0
2583,tn,2017,4,95743.0,3.0
2584,tn,2017,5,124426.0,2.0
2585,tn,2017,6,111306.0,1.0
2586,tn,2017,7,111752.0,1.0
2587,tn,2017,8,112198.0,1.0
2588,tn,2017,9,112644.0,1.0
2589,tn,2017,10,113090.0,1.0
2590,tn,2017,11,113536.0,1.0
2591,tn,2017,12,113982.0,1.0
2592,tn,2018,1,114428.0,1.0
2593,tn,2018,2,89835.0,1.0
2594,tn,2018,3,60745.0,1.0
2595,tn,2018,4,74961.0,2.0
2596,tn,2018,5,82924.25,1.75
2597,tn,2018,6,90887.5,1.5
2598,tn,2018,7,98850.75,1.25
2599,tn,2018,8,106814.0,1.0
2600,tn,2018,9,107603.0,3.0
2601,tn,2018,10,109801.0,3.0
2602,tn,2018,11,98652.66666666667,3.0
2603,tn,2018,12,87504.33333333333,3.0
2604,tn,2019,1,76356.0,3.0
2605,tn,2019,2,83770.0,2.0
2606,tn,2019,3,78001.0,1.0
2607,tn,2019,4,93546.0,3.0
2608,tn,2019,5,84452.5,2.5
2609,tn,2019,6,75359.0,2.0
2610,tn,2019,7,101172.0,1.0
2611,tn,2019,8,99652.0,1.0
2612,tn,2019,9,93917.0,1.0
2613,tn,2019,10,88182.0,1.0
2614,tn,2019,11,82447.0,1.0
2615,tn,2019,12,76712.0,1.0
2616,tn,2020,1,70977.0,1.0
2617,tn,2020,2,65242.0,1.0
2618,tn,2020,3,59507.0,1.0
2619,tn,2020,4,53772.0,1.0
2620,tn,2020,5,62434.0,1.0
2621,tn,2020,6,74011.2,1.0
2622,tn,2020,7,85588.4,1.0
2623,tn,2020,8,97165.6,1.0
2624,tn,2020,9,108742.8,1.0
2625,tn,2020,10,120320.0,1.0
2626,tn,2020,11,101865.0,1.0
2627,tn,2020,12,83410.0,1.0
2628,tn,2021,1,64955.0,1.0
2629,tn,2021,2,46500.0,1.0
2630,tn,2021,3,45681.6,1.0
2631,tn,2021,4,44863.2,1.0
2632,tn,2021,5,44044.8,1.0
2633,tn,2021,6,43226.4,1.0
2634,tn,2021,7,42408.0,1.0
2635,tn,2021,8,43928.0,1.0
2636,tn,2021,9,45448.0,1.0
2637,tn,2021,10,46968.0,1.0
2638,tn,2021,11,47153.0,1.0
2639,tn,2021,12,47338.0,1.0
2640,va,2012,1,22931.0,2.0
2641,va,2012,2,67545.5,4.5
2642,va,2012,3,112160.0,7.0
2643,va,2012,4,80102.0,6.0
2644,va,2012,5,52204.0,3.0
2645,va,2012,6,114449.0,7.0
2646,va,2012,7,162606.0,3.0
2647,va,2012,8,158089.0,7.0
2648,va,2012,9,113658.0,1.0
2649,va,2012,10,152562.0,2.0
2650,va,2012,11,144785.0,5.0
2651,va,2012,12,116770.0,1.0
2652,va,2013,1,131296.0,3.0
2653,va,2013,2,93350.0,3.0
2654,va,2013,3,131431.0,3.0
2655,va,2013,4,87804.0,2.0
2656,va,2013,5,108270.0,1.0
2657,va,2013,6,103898.0,3.0
2658,va,2013,7,105315.0,4.0
2659,va,2013,8,108537.0,3.0
2660,va,2013,9,94380.0,1.0
2661,va,2013,10,95554.0,1.0
2662,va,2013,11,96728.0,1.0
2663,va,2013,12,95128.0,4.0
2664,va,2014,1,85213.0,2.5
2665,va,2014,2,75298.0,1.0
2666,va,2014,3,79454.5,1.0
2667,va,2014,4,83611.0,1.0
2668,va,2014,5,82430.0,1.0
2669,va,2014,6,76755.0,1.5
2670,va,2014,7,71080.0,2.0
2671,va,2014,8,19337.0,2.0
2672,va,2014,9,71139.0,1.0
2673,va,2014,10,64122.0,1.0
2674,va,2014,11,74777.0,2.0
2675,va,2014,12,74603.0,5.0
2676,va,2015,1,73669.0,4.4
2677,va,2015,2,72735.0,3.8
2678,va,2015,3,71801.0,3.2
2679,va,2015,4,70867.0,2.6
2680,va,2015,5,69933.0,2.0
2681,va,2015,6,68323.0,1.0
2682,va,2015,7,81459.0,1.0
2683,va,2015,8,70189.0,1.0
2684,va,2015,9,58919.0,1.0
2685,va,2015,10,56817.666666666664,1.0
2686,va,2015,11,54716.333333333336,1.0
2687,va,2015,12,52615.0,1.0
2688,va,2016,1,100341.0,2.0
2689,va,2016,2,84234.5,1.5
2690,va,2016,3,68128.0,1.0
2691,va,2016,4,80608.0,1.5
2692,va,2016,5,93088.0,2.0
2693,va,2016,6,72256.0,2.0
2694,va,2016,7,72088.0,1.5
2695,va,2016,8,71920.0,1.0
2696,va,2016,9,98344.0,1.0
2697,va,2016,10,97979.33333333333,1.0
2698,va,2016,11,97614.66666666667,1.0
2699,va,2016,12,97250.0,1.0
2700,va,2017,1,114883.0,3.0
2701,va,2017,2,94856.0,3.0
2702,va,2017,3,114799.0,2.0
2703,va,2017,4,87236.0,2.0
2704,va,2017,5,89071.0,1.8888888888888888
2705,va,2017,6,90906.0,1.7777777777777777
2706,va,2017,7,92741.0,1.6666666666666667
2707,va,2017,8,94576.0,1.5555555555555556
2708,va,2017,9,96411.0,1.4444444444444444
2709,va,2017,10,98246.0,1.3333333333333335
2710,va,2017,11,100081.0,1.2222222222222223
2711,va,2017,12,101916.0,1.1111111111111112
2712,va,2018,1,103751.0,1.0
2713,va,2018,2,83341.0,1.0
2714,va,2018,3,55294.0,4.0
2715,va,2018,4,66425.0,1.0
2716,va,2018,5,58394.0,1.0
2717,va,2018,6,50363.0,1.0
2718,va,2018,7,75409.0,1.0
2719,va,2018,8,97578.0,3.0
2720,va,2018,9,98587.0,4.0
2721,va,2018,10,91420.5,4.5
2722,va,2018,11,84254.0,5.0
2723,va,2018,12,77087.5,5.5
2724,va,2019,1,69921.0,6.0
2725,va,2019,2,74148.33333333333,6.0
2726,va,2019,3,78375.66666666667,6.0
2727,va,2019,4,82603.0,6.0
2728,va,2019,5,74767.5,4.5
2729,va,2019,6,66932.0,3.0
2730,va,2019,7,91328.0,1.0
2731,va,2019,8,87319.0,1.0
2732,va,2019,9,87138.41666666667,1.0833333333333333
2733,va,2019,10,86957.83333333333,1.1666666666666667
2734,va,2019,11,86777.25,1.25
2735,va,2019,12,86596.66666666667,1.3333333333333333
2736,va,2020,1,86416.08333333333,1.4166666666666665
2737,va,2020,2,86235.5,1.5
2738,va,2020,3,86054.91666666667,1.5833333333333333
2739,va,2020,4,85874.33333333333,1.6666666666666665
2740,va,2020,5,85693.75,1.75
2741,va,2020,6,85513.16666666667,1.8333333333333333
