,year,USstate,Number of establishments (ESTAB),month
4663,2013,wv,61.42418486862932,8
4664,2013,wv,61.341396233974365,9
4665,2013,wv,61.240656655587216,10
4666,2013,wv,61.1256349665638,11
4667,2013,wv,61.0,12
4668,2014,wv,60.86742058899177,1
4669,2014,wv,60.73156556663501,2
4670,2014,wv,60.59610376602566,3
4671,2014,wv,60.46470402025958,4
4672,2014,wv,60.34103516243273,5
4673,2014,wv,60.22876602564103,6
4674,2014,wv,60.13156544298038,7
4675,2014,wv,60.053102247546704,8
4676,2014,wv,59.9970452724359,9
4677,2014,wv,59.9670633507439,10
4678,2014,wv,59.96682531556664,11
4679,2014,wv,60.0,12
4680,2015,wv,60.06832351515511,1
4681,2015,wv,60.16580108420387,2
4682,2015,wv,60.28450520833334,3
4683,2015,wv,60.41650838873061,4
4684,2015,wv,60.55388312658277,5
4685,2015,wv,60.68870192307693,6
4686,2015,wv,60.81303727940013,7
4687,2015,wv,60.91896169673948,8
4688,2015,wv,60.998547676282044,9
4689,2015,wv,61.04386771921494,10
4690,2015,wv,61.046994326725226,11
4691,2015,wv,61.0,12
4692,2016,wv,60.89921590594333,1
4693,2016,wv,60.75800787432732,2
4694,2016,wv,60.594000400641036,3
4695,2016,wv,60.42481798037353,4
4696,2016,wv,60.26808510901393,5
4697,2016,wv,60.141426282051285,6
4698,2016,wv,60.06246599497467,7
4699,2016,wv,60.048828743273184,8
4700,2016,wv,60.118139022435905,9
4701,2016,wv,60.28802132795188,10
4702,2016,wv,60.576100155310215,11
4703,2016,wv,61.0,12
4704,2017,wv,61.570345268478945,1
4705,2017,wv,62.269760011079455,2
4706,2017,wv,63.07386818910257,3
4707,2017,wv,63.95829376384931,4
4708,2017,wv,64.89866069662075,5
4709,2017,wv,65.87059294871794,6
4710,2017,wv,66.84971448144191,7
4711,2017,wv,67.8116492560937,8
4712,2017,wv,68.73202123397436,9
4713,2017,wv,69.58645437638494,10
4714,2017,wv,70.35057264462645,11
4715,2017,wv,71.0,12
4716,2018,wv,71.51674098310382,1
4717,2018,wv,71.90832245172521,2
4718,2018,wv,72.18865184294872,3
4719,2018,wv,72.37163659385881,4
4720,2018,wv,72.47118414154004,5
4721,2018,wv,72.50120192307693,6
4722,2018,wv,72.47559737555396,7
4723,2018,wv,72.40827793605571,8
4724,2018,wv,72.31315104166667,9
4725,2018,wv,72.20412412947135,10
4726,2018,wv,72.09510463655428,11
4727,2018,wv,72.0,12
4728,2019,wv,71.92982042873535,1
4729,2019,wv,71.88398721905665,2
4730,2019,wv,71.85902443910257,3
4731,2019,wv,71.85145615701173,4
4732,2019,wv,71.85780644092276,5
4733,2019,wv,71.87459935897436,6
4734,2019,wv,71.89835897930516,7
4735,2019,wv,71.9256093700538,8
4736,2019,wv,71.95287459935898,9
4737,2019,wv,71.97667873535929,10
4738,2019,wv,71.9935458461934,11
4739,2019,wv,72.0,12
4740,2020,wv,71.9925652649177,1
4741,2020,wv,71.96776570908514,2
4742,2020,wv,71.92212540064104,3
4743,2020,wv,71.85216840772397,4
4744,2020,wv,71.75441879847261,5
4745,2020,wv,71.62540064102564,6
4746,2020,wv,71.4616380035217,7
4747,2020,wv,71.25965495409939,8
4748,2020,wv,71.01597556089745,9
4749,2020,wv,70.72712389205444,10
4750,2020,wv,70.38962401570909,11
4751,2020,wv,70.0,12
4752,2012,wy,100.0,1
4753,2012,wy,100.0,2
4754,2012,wy,100.0,3
4755,2012,wy,100.0,4
4756,2012,wy,100.0,5
4757,2012,wy,100.0,6
4758,2012,wy,100.0,7
4759,2012,wy,100.0,8
4760,2012,wy,100.0,9
4761,2012,wy,100.0,10
4762,2012,wy,100.0,11
4763,2012,wy,100.0,12
4764,2013,wy,97.91453943593702,1
4765,2013,wy,96.22516520259575,2
4766,2013,wy,94.9040765224359,3
4767,2013,wy,93.92347261791704,4
4768,2013,wy,93.25555271149891,5
4769,2013,wy,92.87251602564102,6
4770,2013,wy,92.7465617828031,7
4771,2013,wy,92.84988920544477,8
4772,2013,wy,93.15469751602566,9
4773,2013,wy,93.63318593700538,10
4774,2013,wy,94.25755369084362,11
4775,2013,wy,95.0,12
4776,2014,wy,95.83272408693414,1
4777,2014,wy,96.72792517410572,2
4778,2014,wy,97.65780248397436,3
4779,2014,wy,98.59455523899969,4
4780,2014,wy,99.51038266164133,5
4781,2014,wy,100.37748397435898,6
4782,2014,wy,101.16805839961222,7
4783,2014,wy,101.85430515986073,8
4784,2014,wy,102.4084234775641,9
4785,2014,wy,102.802612575182,10
4786,2014,wy,103.0090716751741,11
4787,2014,wy,103.0,12
4788,2015,wy,102.75803643854859,1
4789,2015,wy,102.30757854542577,2
4790,2015,wy,101.68346354166667,3
4791,2015,wy,100.92052864830643,4
4792,2015,wy,100.05361108638016,5
4793,2015,wy,99.11754807692309,6
4794,2015,wy,98.14717684097025,7
4795,2015,wy,97.17733459955683,8
4796,2015,wy,96.24285857371794,9
4797,2015,wy,95.37858598448875,10
4798,2015,wy,94.61935405290437,11
4799,2015,wy,94.0,12
4800,2016,wy,93.5460097885011,1
4801,2016,wy,93.2454643478949,2
4802,2016,wy,93.07709334935898,3
4803,2016,wy,93.0196264640709,4
4804,2016,wy,93.05179336320829,5
4805,2016,wy,93.15232371794872,6
4806,2016,wy,93.29994719946977,7
4807,2016,wy,93.47339347894903,8
4808,2016,wy,93.6513922275641,9
4809,2016,wy,93.81267311649255,10
4810,2016,wy,93.93596581691197,11
4811,2016,wy,94.0,12
4812,2017,wy,93.98905866670623,1
4813,2017,wy,93.90963813706868,2
4814,2017,wy,93.77378806089746,3
4815,2017,wy,93.59355808800254,4
4816,2017,wy,93.38099786819404,5
4817,2017,wy,93.14815705128204,6
4818,2017,wy,92.9070852870766,7
4819,2017,wy,92.66983222538778,8
4820,2017,wy,92.44844751602565,9
4821,2017,wy,92.25498080880025,10
4822,2017,wy,92.10148175352167,11
4823,2017,wy,92.0,12
4824,2018,wy,91.95898239652578,1
4825,2018,wy,91.9724645853118,2
4826,2018,wy,92.03087940705127,3
4827,2018,wy,92.12465970243748,4
4828,2018,wy,92.24423831216365,5
4829,2018,wy,92.38004807692306,6
4830,2018,wy,92.52252183740896,7
4831,2018,wy,92.66209243431463,8
4832,2018,wy,92.78919270833333,9
4833,2018,wy,92.89425550015827,10
4834,2018,wy,92.96771365048272,11
4835,2018,wy,93.0,12
4836,2019,wy,92.98403952496834,1
4837,2019,wy,92.92272574390628,2
4838,2019,wy,92.82144431089742,3
4839,2019,wy,92.68558088002533,4
4840,2019,wy,92.52052110537353,5
4841,2019,wy,92.33165064102565,6
4842,2019,wy,92.12435514106522,7
4843,2019,wy,91.9040202595758,8
4844,2019,wy,91.67603165064105,9
4845,2019,wy,91.44577496834442,10
4846,2019,wy,91.21863586676955,11
4847,2019,wy,91.0,12
4848,2020,wy,90.79525302211937,1
4849,2020,wy,90.60978058721113,2
4850,2020,wy,90.44896834935899,3
4851,2020,wy,90.31820196264643,4
4852,2020,wy,90.22286708115702,5
4853,2020,wy,90.16834935897438,6
4854,2020,wy,90.16003445018205,7
4855,2020,wy,90.20330800886356,8
4856,2020,wy,90.30355568910258,9
4857,2020,wy,90.46616314498259,10
4858,2020,wy,90.6965160305872,11
4859,2020,wy,91.0,12
4860,2012,sc,402.0,1
4861,2012,sc,402.0,2
4862,2012,sc,402.0,3
4863,2012,sc,402.0,4
4864,2012,sc,402.0,5
4865,2012,sc,402.0,6
4866,2012,sc,402.0,7
4867,2012,sc,402.0,8
4868,2012,sc,402.0,9
4869,2012,sc,402.0,10
4870,2012,sc,402.0,11
4871,2012,sc,402.0,12
4872,2013,sc,401.97979470857075,1
4873,2013,sc,402.0300777540361,2
4874,2013,sc,402.1444411057693,3
4875,2013,sc,402.31647673314336,4
4876,2013,sc,402.5397766055319,5
4877,2013,sc,402.8079326923077,6
4878,2013,sc,403.1145369628442,7
4879,2013,sc,403.45318138651476,8
4880,2013,sc,403.8174579326924,9
4881,2013,sc,404.20095857075023,10
4882,2013,sc,404.59727527006186,11
4883,2013,sc,405.0,12
4884,2014,sc,405.40272472993826,1
4885,2014,sc,405.79904142924977,2
4886,2014,sc,406.1825420673078,3
4887,2014,sc,406.54681861348524,4
4888,2014,sc,406.8854630371558,5
4889,2014,sc,407.19206730769235,6
4890,2014,sc,407.4602233944682,7
4891,2014,sc,407.68352326685664,8
4892,2014,sc,407.85555889423074,9
4893,2014,sc,407.96992224596386,10
4894,2014,sc,408.0202052914293,11
4895,2014,sc,408.0,12
4896,2015,sc,407.907570260565,1
4897,2015,sc,407.759867640076,2
4898,2015,sc,407.578515625,3
4899,2015,sc,407.38513770180435,4
4900,2015,sc,407.20135735695624,5
4901,2015,sc,407.04879807692305,6
4902,2015,sc,406.9490833481718,7
4903,2015,sc,406.92383665717,8
4904,2015,sc,406.9946814903846,9
4905,2015,sc,407.1832413342829,10
4906,2015,sc,407.5111396753323,11
4907,2015,sc,408.0,12
4908,2016,sc,408.66664700557925,1
4909,2016,sc,409.50871023266853,2
4910,2016,sc,410.51902043269234,3
4911,2016,sc,411.690408357075,4
4912,2016,sc,413.0157047572412,5
4913,2016,sc,414.4877403846154,6
4914,2016,sc,416.099345990622,7
4915,2016,sc,417.8433523266857,8
4916,2016,sc,419.71259014423083,9
4917,2016,sc,421.6998901946818,10
4918,2016,sc,423.7980832294634,11
4919,2016,sc,426.0,12
4920,2017,sc,428.294475976377,1
4921,2017,sc,430.65436550332385,2
4922,2017,sc,433.04852764423083,3
4923,2017,sc,435.4458214624882,4
4924,2017,sc,437.8151060214862,5
4925,2017,sc,440.12524038461544,6
4926,2017,sc,442.34508361526593,7
4927,2017,sc,444.4434947768281,8
4928,2017,sc,446.3893329326924,9
4929,2017,sc,448.1514571462488,10
4930,2017,sc,449.69872648088796,11
4931,2017,sc,451.0,12
4932,2018,sc,452.0350787185422,1
4933,2018,sc,452.8275314577398,2
4934,2018,sc,453.4118689903846,3
4935,2018,sc,453.8226020892688,4
4936,2018,sc,454.0942415271843,5
4937,2018,sc,454.26129807692314,6
4938,2018,sc,454.35828251127725,7
4939,2018,sc,454.419705603039,8
4940,2018,sc,454.4800781250001,9
4941,2018,sc,454.5739108499526,10
4942,2018,sc,454.7357145506885,11
4943,2018,sc,455.0,12
4944,2019,sc,455.393334149454,1
4945,2019,sc,455.910508665717,2
4946,2019,sc,456.5383713942308,3
4947,2019,sc,457.2637701804369,4
4948,2019,sc,458.0735528697769,5
4949,2019,sc,458.9545673076923,6
4950,2019,sc,459.8936613396249,7
4951,2019,sc,460.8776828110161,8
4952,2019,sc,461.89347956730774,9
4953,2019,sc,462.92789945394117,10
4954,2019,sc,463.967790316358,11
4955,2019,sc,465.0,12
4956,2020,sc,466.01137635030875,1
4957,2020,sc,466.9887672127255,2
4958,2020,sc,467.9190204326923,3
4959,2020,sc,468.78898385565054,4
4960,2020,sc,469.58550532704174,5
4961,2020,sc,470.2954326923077,6
4962,2020,sc,470.9056137968899,7
4963,2020,sc,471.40289648622974,8
4964,2020,sc,471.77412860576925,9
4965,2020,sc,472.00615800094965,10
4966,2020,sc,472.0858325172127,11
4967,2020,sc,472.0,12
4968,2012,nv,138.0,1
4969,2012,nv,138.0,2
4970,2012,nv,138.0,3
4971,2012,nv,138.0,4
4972,2012,nv,138.0,5
4973,2012,nv,138.0,6
4974,2012,nv,138.0,7
4975,2012,nv,138.0,8
4976,2012,nv,138.0,9
4977,2012,nv,138.0,10
4978,2012,nv,138.0,11
4979,2012,nv,138.0,12
4980,2013,nv,137.95488398721906,1
4981,2013,nv,137.99279340772395,2
4982,2013,nv,138.10491786858975,3
4983,2013,nv,138.28244697689138,4
4984,2013,nv,138.51657033970406,5
4985,2013,nv,138.79847756410257,6
4986,2013,nv,139.11935825716208,7
4987,2013,nv,139.47040202595758,8
4988,2013,nv,139.84279847756414,9
4989,2013,nv,140.22773721905665,10
4990,2013,nv,140.6164078575103,11
4991,2013,nv,141.0,12
4992,2014,nv,141.36970325360082,1
4993,2014,nv,141.71670722538778,2
4994,2014,nv,142.0322015224359,3
4995,2014,nv,142.30737575182022,4
4996,2014,nv,142.5334195206157,5
4997,2014,nv,142.70152243589746,6
4998,2014,nv,142.80287410474043,7
4999,2014,nv,142.8286641342197,8
5000,2014,nv,142.77008213141028,9
5001,2014,nv,142.61831770338713,10
5002,2014,nv,142.3645604572254,11
5003,2014,nv,142.0,12
5004,2015,nv,141.52232151689614,1
5005,2015,nv,140.95519250553974,2
5006,2015,nv,140.32877604166669,3
5007,2015,nv,139.67323520101297,4
5008,2015,nv,139.01873305931463,5
5009,2015,nv,138.3954326923077,6
5010,2015,nv,137.8334971757281,7
5011,2015,nv,137.3630895853118,8
5012,2015,nv,137.01437299679486,9
5013,2015,nv,136.81751048591323,10
5014,2015,nv,136.80266512840296,11
5015,2015,nv,137.0,12
5016,2016,nv,137.43105697511075,1
5017,2016,nv,138.0828931228237,2
5018,2016,nv,138.93394431089743,3
5019,2016,nv,139.96264640709083,4
5020,2016,nv,141.1474352791627,5
5021,2016,nv,142.4667467948718,6
5022,2016,nv,143.89901682197686,7
5023,2016,nv,145.42268122823677,8
5024,2016,nv,147.01617588141028,9
5025,2016,nv,148.65793664925607,10
5026,2016,nv,150.32639939953305,11
5027,2016,nv,152.0,12
5028,2017,nv,153.6573857678458,1
5029,2017,nv,155.27804981798036,2
5030,2017,nv,156.84169671474362,3
5031,2017,nv,158.32803102247547,4
5032,2017,nv,159.71675730551598,5
5033,2017,nv,160.98758012820514,6
5034,2017,nv,162.1202040548829,7
5035,2017,nv,163.0943336498892,8
5036,2017,nv,163.88967347756414,9
5037,2017,nv,164.48592810224753,10
5038,2017,nv,164.8628020882795,11
5039,2017,nv,165.0,12
5040,2018,nv,164.8861592127651,1
5041,2018,nv,164.54564834599557,2
5042,2018,nv,164.01176883012818,3
5043,2018,nv,163.31782209559987,4
5044,2018,nv,162.49710957284742,5
5045,2018,nv,161.58293269230768,6
5046,2018,nv,160.60859288441748,7
5047,2018,nv,159.6073915796138,8
5048,2018,nv,158.61263020833334,9
5049,2018,nv,157.65761020101297,10
5050,2018,nv,156.77563298808957,11
5051,2018,nv,156.0,12
5052,2019,nv,155.3564264551678,1
5053,2019,nv,154.84028272396324,2
5054,2019,nv,154.4393529647436,3
5055,2019,nv,154.1414213358658,4
5056,2019,nv,153.9342719956869,5
5057,2019,nv,153.8056891025641,6
5058,2019,nv,153.74345681485437,7
5059,2019,nv,153.73535929091483,8
5060,2019,nv,153.7691806891026,9
5061,2019,nv,153.83270516777458,10
5062,2019,nv,153.91371688528807,11
5063,2019,nv,154.0,12
5064,2020,nv,154.0793386702675,1
5065,2020,nv,154.1395170544476,2
5066,2020,nv,154.16831931089746,3
5067,2020,nv,154.15352959797406,4
5068,2020,nv,154.0829320740345,5
5069,2020,nv,153.9443108974359,6
5070,2020,nv,153.72545022653532,7
5071,2020,nv,153.41413421968974,8
5072,2020,nv,152.9981470352564,9
5073,2020,nv,152.46527283159227,10
5074,2020,nv,151.80329576705446,11
5075,2020,nv,151.0,12
5076,2012,hi,53.0,1
5077,2012,hi,53.0,2
5078,2012,hi,53.0,3
5079,2012,hi,53.0,4
5080,2012,hi,53.0,5
5081,2012,hi,53.0,6
5082,2012,hi,53.0,7
5083,2012,hi,53.0,8
5084,2012,hi,53.0,9
5085,2012,hi,53.0,10
5086,2012,hi,53.0,11
5087,2012,hi,53.0,12
5088,2013,hi,54.62452566081038,1
5089,2013,hi,56.0323876226654,2
5090,2013,hi,57.23633814102565,3
5091,2013,hi,58.24912947135169,4
5092,2013,hi,59.083513869104166,5
5093,2013,hi,59.75224358974359,6
5094,2013,hi,60.26807088873061,7
5095,2013,hi,60.6437480215258,8
5096,2013,hi,60.892027243589745,9
5097,2013,hi,61.02566081038302,10
5098,2013,hi,61.05740097736627,11
5099,2013,hi,61.0,12
5100,2014,hi,60.86621013374485,1
5101,2014,hi,60.66878363406141,2
5102,2014,hi,60.42047275641026,3
5103,2014,hi,60.13402975625197,4
5104,2014,hi,59.822206889047166,5
5105,2014,hi,59.49775641025641,6
5106,2014,hi,59.1734305753403,7
5107,2014,hi,58.86198163975942,8
5108,2014,hi,58.57616185897436,9
5109,2014,hi,58.3287234884457,10
5110,2014,hi,58.132418783634066,11
5111,2014,hi,58.0,12
5112,2015,hi,57.94072639680278,1
5113,2015,hi,57.94988524849636,2
5114,2015,hi,58.01927083333333,3
5115,2015,hi,58.140677429566324,4
5116,2015,hi,58.30589931544792,5
5117,2015,hi,58.50673076923077,6
5118,2015,hi,58.734966069167456,7
5119,2015,hi,58.982399493510606,8
5120,2015,hi,59.24082532051282,9
5121,2015,hi,59.50203782842671,10
5122,2015,hi,59.75783129550491,11
5123,2015,hi,60.0,12
5124,2016,hi,60.222157427192144,1
5125,2016,hi,60.42519389047166,2
5126,2016,hi,60.61181891025642,3
5127,2016,hi,60.78474200696423,4
5128,2016,hi,60.94667270101297,5
5129,2016,hi,61.10032051282051,6
5130,2016,hi,61.24839496280468,7
5131,2016,hi,61.393605571383354,8
5132,2016,hi,61.538661858974365,9
5133,2016,hi,61.68627334599556,10
5134,2016,hi,61.83914955286482,11
5135,2016,hi,62.0,12
5136,2017,hi,62.1706438944286,1
5137,2017,hi,62.349339189616956,2
5138,2017,hi,62.53345352564103,3
5139,2017,hi,62.72035454257677,4
5140,2017,hi,62.90740988050016,5
5141,2017,hi,63.091987179487184,6
5142,2017,hi,63.2714540796138,7
5143,2017,hi,63.44317822095601,8
5144,2017,hi,63.60452724358976,9
5145,2017,hi,63.75286878759101,10
5146,2017,hi,63.88557049303577,11
5147,2017,hi,64.0,12
5148,2018,hi,64.09468829138969,1
5149,2018,hi,64.17281972143083,2
5150,2018,hi,64.23874198717948,3
5151,2018,hi,64.29680278569168,4
5152,2018,hi,64.35134981402344,5
5153,2018,hi,64.40673076923078,6
5154,2018,hi,64.46729334836974,7
5155,2018,hi,64.53738524849638,8
5156,2018,hi,64.62135416666668,9
5157,2018,hi,64.7235477999367,10
5158,2018,hi,64.84831384536245,11
5159,2018,hi,65.0,12
5160,2019,hi,65.18092701408673,1
5161,2019,hi,65.38530785058563,2
5162,2019,hi,65.60532852564103,3
5163,2019,hi,65.83317505539728,4
5164,2019,hi,66.06103345599874,5
5165,2019,hi,66.28108974358975,6
5166,2019,hi,66.48552993431466,7
5167,2019,hi,66.66654004431783,8
5168,2019,hi,66.8163060897436,9
5169,2019,hi,66.9270140867363,10
5170,2019,hi,66.99085005144032,11
5171,2019,hi,67.0,12
5172,2020,hi,66.94664994855967,1
5173,2020,hi,66.8229859132637,2
5174,2020,hi,66.62119391025641,3
5175,2020,hi,66.33345995568217,4
5176,2020,hi,65.95197006568533,5
5177,2020,hi,65.46891025641025,6
5178,2020,hi,64.87646654400127,7
5179,2020,hi,64.16682494460271,8
5180,2020,hi,63.33217147435897,9
5181,2020,hi,62.36469214941437,10
5182,2020,hi,61.256572985913266,11
5183,2020,hi,60.0,12
5184,2012,or,230.0,1
5185,2012,or,230.0,2
5186,2012,or,230.0,3
5187,2012,or,230.0,4
5188,2012,or,230.0,5
5189,2012,or,230.0,6
5190,2012,or,230.0,7
5191,2012,or,230.0,8
5192,2012,or,230.0,9
5193,2012,or,230.0,10
5194,2012,or,230.0,11
5195,2012,or,230.0,12
5196,2013,or,231.47880497685188,1
5197,2013,or,232.87557870370367,2
5198,2013,or,234.193359375,3
5199,2013,or,235.43518518518516,4
5200,2013,or,236.60409432870375,5
5201,2013,or,237.70312500000003,6
5202,2013,or,238.7353153935185,7
5203,2013,or,239.70370370370372,8
5204,2013,or,240.61132812500003,9
5205,2013,or,241.46122685185185,10
5206,2013,or,242.25643807870372,11
5207,2013,or,243.0,12
5208,2014,or,243.69495081018516,1
5209,2014,or,244.3443287037037,2
5210,2014,or,244.95117187500006,3
5211,2014,or,245.51851851851853,4
5212,2014,or,246.04940682870372,5
5213,2014,or,246.54687500000003,6
5214,2014,or,247.01396122685188,7
5215,2014,or,247.45370370370375,8
5216,2014,or,247.86914062500003,9
5217,2014,or,248.26331018518516,10
5218,2014,or,248.63925057870372,11
5219,2014,or,249.0,12
5220,2015,or,249.34787326388889,1
5221,2015,or,249.68229166666669,2
5222,2015,or,250.00195312500006,3
5223,2015,or,250.30555555555554,4
5224,2015,or,250.59179687499997,5
5225,2015,or,250.859375,6
5226,2015,or,251.10698784722223,7
5227,2015,or,251.33333333333334,8
5228,2015,or,251.537109375,9
5229,2015,or,251.71701388888886,10
5230,2015,or,251.87174479166666,11
5231,2015,or,252.0,12
5232,2016,or,252.10047743055554,1
5233,2016,or,252.17187499999997,2
5234,2016,or,252.21289062500003,3
5235,2016,or,252.2222222222222,4
5236,2016,or,252.1985677083333,5
5237,2016,or,252.14062499999997,6
5238,2016,or,252.04709201388883,7
5239,2016,or,251.91666666666666,8
5240,2016,or,251.74804687500003,9
5241,2016,or,251.53993055555551,10
5242,2016,or,251.29101562499997,11
5243,2016,or,251.0,12
5244,2017,or,250.66746238425924,1
5245,2017,or,250.3015046296296,2
5246,2017,or,249.91210937500003,3
5247,2017,or,249.5092592592593,4
5248,2017,or,249.10293692129625,5
5249,2017,or,248.70312499999997,6
5250,2017,or,248.31980613425924,7
5251,2017,or,247.96296296296296,8
5252,2017,or,247.64257812500006,9
5253,2017,or,247.3686342592592,10
5254,2017,or,247.1511140046296,11
5255,2017,or,247.0,12
5256,2018,or,246.92296006944443,1
5257,2018,or,246.91840277777774,2
5258,2018,or,246.982421875,3
5259,2018,or,247.11111111111114,4
5260,2018,or,247.3005642361111,5
5261,2018,or,247.54687499999997,6
5262,2018,or,247.84613715277774,7
5263,2018,or,248.19444444444446,8
5264,2018,or,248.587890625,9
5265,2018,or,249.02256944444443,10
5266,2018,or,249.49457465277774,11
5267,2018,or,250.0,12
5268,2019,or,250.5336371527778,1
5269,2019,or,251.0850694444444,2
5270,2019,or,251.642578125,3
5271,2019,or,252.19444444444446,4
5272,2019,or,252.7289496527778,5
5273,2019,or,253.234375,6
5274,2019,or,253.69900173611114,7
5275,2019,or,254.11111111111111,8
5276,2019,or,254.45898437500006,9
5277,2019,or,254.7309027777778,10
5278,2019,or,254.91514756944446,11
5279,2019,or,255.0,12
5280,2020,or,254.9737413194445,1
5281,2020,or,254.82465277777783,2
5282,2020,or,254.54101562500006,3
5283,2020,or,254.11111111111114,4
5284,2020,or,253.52322048611114,5
5285,2020,or,252.76562500000006,6
5286,2020,or,251.82660590277789,7
5287,2020,or,250.69444444444443,8
5288,2020,or,249.35742187500006,9
5289,2020,or,247.80381944444446,10
5290,2020,or,246.02191840277777,11
5291,2020,or,244.0,12
5292,2012,al,367.0,1
5293,2012,al,367.0,2
5294,2012,al,367.0,3
5295,2012,al,367.0,4
5296,2012,al,367.0,5
5297,2012,al,367.0,6
5298,2012,al,367.0,7
5299,2012,al,367.0,8
5300,2012,al,367.0,9
5301,2012,al,367.0,10
5302,2012,al,367.0,11
5303,2012,al,367.0,12
5304,2013,al,366.7213537957028,1
5305,2013,al,366.3203495963913,2
5306,2013,al,365.81253004807695,3
5307,2013,al,365.21343779677113,4
5308,2013,al,364.5386154884854,5
5309,2013,al,363.80360576923084,6
5310,2013,al,363.023951285019,7
5311,2013,al,362.2151946818614,8
5312,2013,al,361.39287860576934,9
5313,2013,al,360.57254570275404,10
5314,2013,al,359.7697386188272,11
5315,2013,al,359.0,12
5316,2014,al,358.27887249228394,1
5317,2014,al,357.6218987416904,2
5318,2014,al,357.04462139423083,3
5319,2014,al,356.5625830959164,4
5320,2014,al,356.1913264927588,5
5321,2014,al,355.9463942307693,6
5322,2014,al,355.8433289559592,7
5323,2014,al,355.89767331434007,8
5324,2014,al,356.12496995192305,9
5325,2014,al,356.5407615147198,10
5326,2014,al,357.1605906487417,11
5327,2014,al,358.0,12
5328,2015,al,359.06246179071695,1
5329,2015,al,360.3031665479582,2
5330,2015,al,361.665234375,3
5331,2015,al,363.09178537511866,4
5332,2015,al,364.52593965159065,5
5333,2015,al,365.9108173076923,6
5334,2015,al,367.18953844669994,7
5335,2015,al,368.30522317188985,8
5336,2015,al,369.2009915865384,9
5337,2015,al,369.81996379392206,10
5338,2015,al,370.1052598973172,11
5339,2015,al,370.0,12
5340,2016,al,369.4701229374406,1
5341,2016,al,368.57284247388407,2
5342,2016,al,367.3881911057693,3
5343,2016,al,365.99620132953464,4
5344,2016,al,364.47690564161917,5
5345,2016,al,362.91033653846154,6
5346,2016,al,361.37652651650046,7
5347,2016,al,359.9555080721747,8
5348,2016,al,358.7273137019231,9
5349,2016,al,357.7719759021842,10
5350,2016,al,357.16952716939693,11
5351,2016,al,357.0,12
5352,2017,al,357.317463126187,1
5353,2017,al,358.0721302231718,2
5354,2017,al,359.1882512019231,3
5355,2017,al,360.5900759734092,4
5356,2017,al,362.20185444859925,5
5357,2017,al,363.94783653846156,6
5358,2017,al,365.75227215396484,7
5359,2017,al,367.5394112060779,8
5360,2017,al,369.2335036057693,9
5361,2017,al,370.75879926400756,10
5362,2017,al,372.03954809176156,11
5363,2017,al,373.0,12
5364,2018,al,373.58583474299616,1
5365,2018,al,373.8284514482431,2
5366,2018,al,373.78067908653844,3
5367,2018,al,373.49534662867995,4
5368,2018,al,373.02528304546536,5
5369,2018,al,372.42331730769234,6
5370,2018,al,371.7422783861585,7
5371,2018,al,371.0349952516619,8
5372,2018,al,370.354296875,9
5373,2018,al,369.7530122269706,10
5374,2018,al,369.2839702783712,11
5375,2018,al,369.0,12
5376,2019,al,368.9422071610874,1
5377,2019,al,369.1048047245963,2
5378,2019,al,369.47028245192314,3
5379,2019,al,370.0211301044635,4
5380,2019,al,370.7398374436135,5
5381,2019,al,371.6088942307693,6
5382,2019,al,372.6107902273268,7
5383,2019,al,373.72801519468186,8
5384,2019,al,374.94305889423083,9
5385,2019,al,376.23841108736946,10
5386,2019,al,377.59656153549383,11
5387,2019,al,379.0,12
5388,2020,al,380.43121624228405,1
5389,2020,al,381.87270002374174,2
5390,2020,al,383.30694110576934,3
5391,2020,al,384.71642924976265,4
5392,2020,al,386.0836542171178,5
5393,2020,al,387.3911057692309,6
5394,2020,al,388.62127366749775,7
5395,2020,al,389.7566476733143,8
5396,2020,al,390.779717548077,9
5397,2020,al,391.67297305318135,10
5398,2020,al,392.4189039500238,11
5399,2020,al,393.0,12
