,year,USstate,cost_of_living_index,month
3086,2019,nc,76.52423572268155,3
3087,2019,nc,76.3369807222589,4
3088,2019,nc,76.18552031905786,5
3089,2019,nc,76.06393134380635,6
3090,2019,nc,75.96629062723225,7
3091,2019,nc,75.88667500006349,8
3092,2019,nc,75.81916129302799,9
3093,2019,nc,75.75782633685363,10
3094,2019,nc,75.6967469622683,11
3095,2019,nc,75.63,12
3096,2020,nc,75.5517601216339,1
3097,2020,nc,75.45659336218486,2
3098,2020,nc,75.33916359752499,3
3099,2020,nc,75.19413470352636,4
3100,2020,nc,75.01617055606117,5
3101,2020,nc,74.79993503100154,6
3102,2020,nc,74.54009200421957,7
3103,2020,nc,74.23130535158748,8
3104,2020,nc,73.86823894897735,9
3105,2020,nc,73.44555667226128,10
3106,2020,nc,72.95792239731146,11
3107,2020,nc,72.4,12
3108,2021,nc,71.77477505266577,1
3109,2021,nc,71.11851991351449,2
3110,2021,nc,70.47582863721858,3
3111,2021,nc,69.89129527845049,4
3112,2021,nc,69.40951389188265,5
3113,2021,nc,69.07507853218752,6
3114,2021,nc,68.93258325403754,7
3115,2021,nc,69.02662211210512,8
3116,2021,nc,69.40178916106272,9
3117,2021,nc,70.10267845558276,10
3118,2021,nc,71.1738840503377,11
3119,2021,nc,72.66,12
3120,2012,ny,74.5829996214067,1
3121,2012,ny,76.8743732800535,2
3122,2012,ny,79.44299060360078,3
3123,2012,ny,82.19772121970877,4
3124,2012,ny,85.04743475603789,5
3125,2012,ny,87.9010008402484,6
3126,2012,ny,90.66728910000067,7
3127,2012,ny,93.25516916295507,8
3128,2012,ny,95.57351065677186,9
3129,2012,ny,97.53118320911136,10
3130,2012,ny,99.03705644763397,11
3131,2012,ny,100.0,12
3132,2013,ny,100.35915817467036,1
3133,2013,ny,100.17477400330849,2
3134,2013,ny,99.53736519837841,3
3135,2013,ny,98.53744947234406,4
3136,2013,ny,97.26554453766956,5
3137,2013,ny,95.81216810681887,6
3138,2013,ny,94.26783789225603,7
3139,2013,ny,92.72307160644503,8
3140,2013,ny,91.26838696184994,9
3141,2013,ny,89.99430167093469,10
3142,2013,ny,88.99133344616337,11
3143,2013,ny,88.35,12
3144,2014,ny,88.13662346694882,1
3145,2014,ny,88.32074366967545,2
3146,2014,ny,88.84770485288568,3
3147,2014,ny,89.6628512612853,4
3148,2014,ny,90.71152713958014,5
3149,2014,ny,91.93907673247605,6
3150,2014,ny,93.29084428467885,7
3151,2014,ny,94.71217404089438,8
3152,2014,ny,96.14841024582843,9
3153,2014,ny,97.54489714418682,10
3154,2014,ny,98.8469789806754,11
3155,2014,ny,100.0,12
3156,2015,ny,100.95953892975642,1
3157,2015,ny,101.72211242910072,2
3158,2015,ny,102.29447164007892,3
3159,2015,ny,102.68336770473695,4
3160,2015,ny,102.89555176512093,5
3161,2015,ny,102.93777496327682,6
3162,2015,ny,102.81678844125068,7
3163,2015,ny,102.53934334108851,8
3164,2015,ny,102.11219080483636,9
3165,2015,ny,101.54208197454018,10
3166,2015,ny,100.83576799224605,11
3167,2015,ny,100.0,12
3168,2016,ny,99.04604257328462,1
3169,2016,ny,98.003214021329,2
3170,2016,ny,96.90534608679874,3
3171,2016,ny,95.7862705123595,4
3172,2016,ny,94.67981904067689,5
3173,2016,ny,93.61982341441664,6
3174,2016,ny,92.64011537624435,7
3175,2016,ny,91.77452666882567,8
3176,2016,ny,91.05688903482626,9
3177,2016,ny,90.52103421691172,10
3178,2016,ny,90.20079395774773,11
3179,2016,ny,90.13,12
3180,2017,ny,90.33030119377167,1
3181,2017,ny,90.77461481891663,2
3182,2017,ny,91.4236752627262,3
3183,2017,ny,92.23821691249178,4
3184,2017,ny,93.17897415550476,5
3185,2017,ny,94.20668137905656,6
3186,2017,ny,95.28207297043853,7
3187,2017,ny,96.36588331694212,8
3188,2017,ny,97.41884680585866,9
3189,2017,ny,98.40169782447954,10
3190,2017,ny,99.27517076009619,11
3191,2017,ny,100.0,12
3192,2018,ny,100.54686723496188,1
3193,2018,ny,100.92624336967111,2
3194,2018,ny,101.15854661229648,3
3195,2018,ny,101.26419517100669,4
3196,2018,ny,101.26360725397063,5
3197,2018,ny,101.17720106935705,6
3198,2018,ny,101.02539482533474,7
3199,2018,ny,100.82860673007251,8
3200,2018,ny,100.60725499173914,9
3201,2018,ny,100.38175781850337,10
3202,2018,ny,100.17253341853406,11
3203,2018,ny,100.0,12
3204,2019,ny,99.87981667193624,1
3205,2019,ny,99.80860614684332,2
3206,2019,ny,99.77823203808798,3
3207,2019,ny,99.78055795903698,4
3208,2019,ny,99.80744752305712,5
3209,2019,ny,99.85076434351521,6
3210,2019,ny,99.902372033778,7
3211,2019,ny,99.95413420721229,8
3212,2019,ny,99.99791447718485,9
3213,2019,ny,100.02557645706246,10
3214,2019,ny,100.02898376021191,11
3215,2019,ny,100.0,12
3216,2020,ny,99.93386607729305,1
3217,2020,ny,99.83933204295558,2
3218,2020,ny,99.72852523535168,3
3219,2020,ny,99.61357299284542,4
3220,2020,ny,99.50660265380087,5
3221,2020,ny,99.41974155658214,6
3222,2020,ny,99.36511703955328,7
3223,2020,ny,99.35485644107841,8
3224,2020,ny,99.40108709952158,9
3225,2020,ny,99.5159363532468,10
3226,2020,ny,99.71153154061827,11
3227,2020,ny,100.0,12
3228,2021,ny,100.38471901889157,1
3229,2021,ny,100.83406568133441,2
3230,2021,ny,101.30766702050538,3
3231,2021,ny,101.76515006958141,4
3232,2021,ny,102.1661418617394,5
3233,2021,ny,102.47026943015626,6
3234,2021,ny,102.6371598080089,7
3235,2021,ny,102.62644002847418,8
3236,2021,ny,102.39773712472906,9
3237,2021,ny,101.91067812995036,10
3238,2021,ny,101.12489007731504,11
3239,2021,ny,100.0,12
3240,2012,ia,98.51305067121477,1
3241,2012,ia,96.71074782429947,2
3242,2012,ia,94.65721293262689,3
3243,2012,ia,92.41656746956971,4
3244,2012,ia,90.05293290850078,5
3245,2012,ia,87.6304307227928,6
3246,2012,ia,85.21318238581856,7
3247,2012,ia,82.86530937095083,8
3248,2012,ia,80.65093315156234,9
3249,2012,ia,78.63417520102585,10
3250,2012,ia,76.87915699271416,11
3251,2012,ia,75.45,12
3252,2013,ia,74.39229704624935,1
3253,2013,ia,73.67752635480105,2
3254,2013,ia,73.25863749898716,3
3255,2013,ia,73.08858005213973,4
3256,2013,ia,73.12030358759083,5
3257,2013,ia,73.30675767867251,6
3258,2013,ia,73.60089189871684,7
3259,2013,ia,73.95565582105586,8
3260,2013,ia,74.32399901902163,9
3261,2013,ia,74.65887106594619,10
3262,2013,ia,74.91322153516164,11
3263,2013,ia,75.04,12
3264,2014,ia,75.00402850489897,1
3265,2014,ia,74.81761897871857,2
3266,2014,ia,74.50495582142453,3
3267,2014,ia,74.0902234329825,4
3268,2014,ia,73.59760621335816,5
3269,2014,ia,73.05128856251717,6
3270,2014,ia,72.47545488042523,7
3271,2014,ia,71.89428956704803,8
3272,2014,ia,71.33197702235124,9
3273,2014,ia,70.81270164630051,10
3274,2014,ia,70.36064783886154,11
3275,2014,ia,70.0,12
3276,2015,ia,69.7497258281226,1
3277,2015,ia,69.60792621540013,2
3278,2015,ia,69.56748535244438,3
3279,2015,ia,69.62128742986718,4
3280,2015,ia,69.76221663828032,5
3281,2015,ia,69.9831571682956,6
3282,2015,ia,70.27699321052484,7
3283,2015,ia,70.63660895557985,8
3284,2015,ia,71.05488859407245,9
3285,2015,ia,71.52471631661443,10
3286,2015,ia,72.03897631381759,11
3287,2015,ia,72.59055277629376,12
3288,2016,ia,73.17232989465474,1
3289,2016,ia,73.77719185951234,2
3290,2016,ia,74.39802286147837,3
3291,2016,ia,75.02770709116461,4
3292,2016,ia,75.65912873918292,5
3293,2016,ia,76.28517199614505,6
3294,2016,ia,76.89872105266286,7
3295,2016,ia,77.49266009934813,8
3296,2016,ia,78.05987332681266,9
3297,2016,ia,78.59324492566827,10
3298,2016,ia,79.0856590865268,11
3299,2016,ia,79.53,12
3300,2017,ia,79.91965982947268,1
3301,2017,ia,80.25006262942144,2
3302,2017,ia,80.51714042709585,3
3303,2017,ia,80.7168252497455,4
3304,2017,ia,80.84504912461993,5
3305,2017,ia,80.89774407896877,6
3306,2017,ia,80.87084214004156,7
3307,2017,ia,80.76027533508788,8
3308,2017,ia,80.56197569135732,9
3309,2017,ia,80.27187523609942,10
3310,2017,ia,79.88590599656379,11
3311,2017,ia,79.4,12
3312,2018,ia,78.81302716780583,1
3313,2018,ia,78.13560899797193,2
3314,2018,ia,77.38130488263722,3
3315,2018,ia,76.5636742139405,4
3316,2018,ia,75.69627638402066,5
3317,2018,ia,74.79267078501661,6
3318,2018,ia,73.86641680906718,7
3319,2018,ia,72.93107384831126,8
3320,2018,ia,72.0002012948877,9
3321,2018,ia,71.08735854093538,10
3322,2018,ia,70.2061049785932,11
3323,2018,ia,69.37,12
3324,2019,ia,68.59011465260949,1
3325,2019,ia,67.86756660513473,2
3326,2019,ia,67.2009851816036,3
3327,2019,ia,66.588999706044,4
3328,2019,ia,66.03023950248385,5
3329,2019,ia,65.52333389495095,6
3330,2019,ia,65.06691220747328,7
3331,2019,ia,64.65960376407871,8
3332,2019,ia,64.3000378887951,9
3333,2019,ia,63.986843905650375,10
3334,2019,ia,63.71865113867241,11
3335,2019,ia,63.49408891188908,12
3336,2020,ia,63.31178654932832,1
3337,2020,ia,63.170373375017974,2
3338,2020,ia,63.06847871298596,3
3339,2020,ia,63.004731887260164,4
3340,2020,ia,62.97776222186845,5
3341,2020,ia,62.986199040838734,6
3342,2020,ia,63.02867166819892,7
3343,2020,ia,63.10380942797687,8
3344,2020,ia,63.21024164420047,9
3345,2020,ia,63.34659764089765,10
3346,2020,ia,63.51150674209626,11
3347,2020,ia,63.703598271824205,12
3348,2021,ia,63.9215015541094,1
3349,2021,ia,64.16384591297968,2
3350,2021,ia,64.429260672463,3
3351,2021,ia,64.71637515658718,4
3352,2021,ia,65.02381868938019,5
3353,2021,ia,65.35022059486985,6
3354,2021,ia,65.69421019708409,7
3355,2021,ia,66.05441682005078,8
3356,2021,ia,66.42946978779784,9
3357,2021,ia,66.81799842435314,10
3358,2021,ia,67.21863205374454,11
3359,2021,ia,67.63,12
3360,2012,nm,68.05069474048632,1
3361,2012,nm,68.47916136592639,2
3362,2012,nm,68.91380812038197,3
3363,2012,nm,69.35304324791491,4
3364,2012,nm,69.79527499258697,5
3365,2012,nm,70.23891159846002,6
3366,2012,nm,70.68236130959579,7
3367,2012,nm,71.12403237005616,8
3368,2012,nm,71.56233302390292,9
3369,2012,nm,71.99567151519784,10
3370,2012,nm,72.42245608800279,11
3371,2012,nm,72.84109498637955,12
3372,2013,nm,73.24999645438993,1
3373,2013,nm,73.64756873609572,2
3374,2013,nm,74.03222007555874,3
3375,2013,nm,74.40235871684082,4
3376,2013,nm,74.75639290400373,5
3377,2013,nm,75.09273088110932,6
3378,2013,nm,75.40978089221937,7
3379,2013,nm,75.70595118139569,8
3380,2013,nm,75.97964999270013,9
3381,2013,nm,76.22928557019445,10
3382,2013,nm,76.45326615794046,11
3383,2013,nm,76.65,12
3384,2014,nm,76.81804515068777,1
3385,2014,nm,76.9565589053299,2
3386,2014,nm,77.06484836950557,3
3387,2014,nm,77.14222064879381,4
3388,2014,nm,77.18798284877374,5
3389,2014,nm,77.20144207502442,6
3390,2014,nm,77.18190543312495,7
3391,2014,nm,77.12868002865449,8
3392,2014,nm,77.04107296719202,9
3393,2014,nm,76.91839135431667,10
3394,2014,nm,76.75994229560753,11
3395,2014,nm,76.56503289664371,12
3396,2015,nm,76.33297026300428,1
3397,2015,nm,76.06306150026835,2
3398,2015,nm,75.75461371401498,3
3399,2015,nm,75.40693400982326,4
3400,2015,nm,75.01932949327228,5
3401,2015,nm,74.59110726994116,6
3402,2015,nm,74.12157444540897,7
3403,2015,nm,73.61003812525479,8
3404,2015,nm,73.0558054150577,9
3405,2015,nm,72.45818342039682,10
3406,2015,nm,71.81647924685124,11
3407,2015,nm,71.13,12
3408,2016,nm,70.40075094528872,1
3409,2016,nm,69.64152998762883,2
3410,2016,nm,68.86783319179825,3
3411,2016,nm,68.09515662257492,4
3412,2016,nm,67.33899634473674,5
3413,2016,nm,66.61484842306166,6
3414,2016,nm,65.9382089223276,7
3415,2016,nm,65.32457390731248,8
3416,2016,nm,64.78943944279423,9
3417,2016,nm,64.34830159355079,10
3418,2016,nm,64.01665642436006,11
3419,2016,nm,63.81,12
3420,2017,nm,63.73812247518853,1
3421,2017,nm,63.78799036440373,2
3422,2017,nm,63.94086427206368,3
3423,2017,nm,64.17800480258643,4
3424,2017,nm,64.48067256039009,5
3425,2017,nm,64.83012814989273,6
3426,2017,nm,65.20763217551244,7
3427,2017,nm,65.59444524166734,8
3428,2017,nm,65.97182795277546,9
3429,2017,nm,66.32104091325486,10
3430,2017,nm,66.62334472752369,11
3431,2017,nm,66.86,12
3432,2018,nm,67.01688068173492,1
3433,2018,nm,67.09831411031183,2
3434,2018,nm,67.11324096994714,3
3435,2018,nm,67.07060194485722,4
3436,2018,nm,66.97933771925852,5
3437,2018,nm,66.84838897736743,6
3438,2018,nm,66.68669640340039,7
3439,2018,nm,66.50320068157379,8
3440,2018,nm,66.30684249610404,9
3441,2018,nm,66.10656253120754,10
3442,2018,nm,65.91130147110073,11
3443,2018,nm,65.73,12
3444,2019,nm,65.56945896453843,1
3445,2019,nm,65.42791986101561,2
3446,2019,nm,65.30148434814785,3
3447,2019,nm,65.18625408465141,4
3448,2019,nm,65.07833072924255,5
3449,2019,nm,64.97381594063756,6
3450,2019,nm,64.8688113775527,7
3451,2019,nm,64.75941869870425,8
3452,2019,nm,64.6417395628085,9
3453,2019,nm,64.51187562858166,10
3454,2019,nm,64.36592855474008,11
3455,2019,nm,64.2,12
3456,2020,nm,64.01173910694062,1
3457,2020,nm,63.8049849535928,2
3458,2020,nm,63.58512410185034,3
3459,2020,nm,63.35754311360702,4
3460,2020,nm,63.12762855075665,5
3461,2020,nm,62.900766975192994,6
3462,2020,nm,62.68234494880987,7
3463,2020,nm,62.47774903350107,8
3464,2020,nm,62.292365791160364,9
3465,2020,nm,62.13158178368153,10
3466,2020,nm,62.00078357295841,11
3467,2020,nm,61.90535772088476,12
3468,2021,nm,61.85069078935438,1
3469,2021,nm,61.842169340261044,2
3470,2021,nm,61.88517993549857,3
3471,2021,nm,61.98510913696073,4
3472,2021,nm,62.14734350654131,5
3473,2021,nm,62.37726960613413,6
3474,2021,nm,62.680273997632966,7
3475,2021,nm,63.06174324293159,8
3476,2021,nm,63.52706390392383,9
3477,2021,nm,64.08162254250344,10
3478,2021,nm,64.73080572056423,11
3479,2021,nm,65.48,12
3480,2012,ne,66.33143084215165,1
3481,2012,ne,67.27467930614867,2
3482,2012,ne,68.29616535056766,3
3483,2012,ne,69.38230893398519,4
3484,2012,ne,70.5195300149779,5
3485,2012,ne,71.69424855212236,6
3486,2012,ne,72.8928845039952,7
3487,2012,ne,74.10185782917301,8
3488,2012,ne,75.30758848623239,9
3489,2012,ne,76.49649643374994,10
3490,2012,ne,77.65500163030227,11
3491,2012,ne,78.76952403446593,12
3492,2013,ne,79.8264836048176,1
3493,2013,ne,80.81230029993382,2
3494,2013,ne,81.71339407839125,3
3495,2013,ne,82.51618489876643,4
3496,2013,ne,83.207092719636,5
3497,2013,ne,83.77253749957653,6
3498,2013,ne,84.19893919716466,7
3499,2013,ne,84.47271777097696,8
3500,2013,ne,84.58029317959003,9
3501,2013,ne,84.5080853815805,10
3502,2013,ne,84.24251433552497,11
3503,2013,ne,83.77,12
3504,2014,ne,83.0841700208988,1
3505,2014,ne,82.20748279338079,2
3506,2014,ne,81.16960439992201,3
3507,2014,ne,80.00020092299846,4
3508,2014,ne,78.72893844508611,5
3509,2014,ne,77.38548304866109,6
3510,2014,ne,75.9995008161993,7
3511,2014,ne,74.6006578301768,8
3512,2014,ne,73.2186201730696,9
3513,2014,ne,71.88305392735373,10
3514,2014,ne,70.62362517550518,11
3515,2014,ne,69.47,12
3516,2015,ne,68.44530071544958,1
3517,2015,ne,67.54647456500707,2
3518,2015,ne,66.76392502396106,3
3519,2015,ne,66.08805556760007,4
3520,2015,ne,65.50926967121266,5
3521,2015,ne,65.01797081008739,6
3522,2015,ne,64.60456245951283,7
3523,2015,ne,64.25944809477753,8
3524,2015,ne,63.97303119117004,9
3525,2015,ne,63.73571522397891,10
3526,2015,ne,63.5379036684927,11
3527,2015,ne,63.37,12
3528,2016,ne,63.22437827471025,1
3529,2016,ne,63.10129487251676,2
3530,2016,ne,63.00297675423372,3
3531,2016,ne,62.931650880675335,4
3532,2016,ne,62.889544212655785,5
3533,2016,ne,62.878883710989314,6
3534,2016,ne,62.901896336490076,7
3535,2016,ne,62.960809049972326,8
3536,2016,ne,63.05784881225024,9
3537,2016,ne,63.195242584138015,10
3538,2016,ne,63.37521732644986,11
3539,2016,ne,63.6,12
3540,2017,ne,63.87039849285566,1
3541,2017,ne,64.18154440209642,2
3542,2017,ne,64.52715025205485,3
3543,2017,ne,64.90092856706357,4
3544,2017,ne,65.29659187145518,5
3545,2017,ne,65.70785268956224,6
3546,2017,ne,66.12842354571738,7
3547,2017,ne,66.55201696425323,8
3548,2017,ne,66.97234546950234,9
3549,2017,ne,67.38312158579731,10
3550,2017,ne,67.77805783747077,11
3551,2017,ne,68.15086674885532,12
3552,2018,ne,68.49526084428354,1
3553,2018,ne,68.80495264808799,2
3554,2018,ne,69.07365468460141,3
3555,2018,ne,69.29507947815623,4
3556,2018,ne,69.46293955308514,5
3557,2018,ne,69.57094743372075,6
3558,2018,ne,69.6128156443956,7
3559,2018,ne,69.58225670944235,8
3560,2018,ne,69.47298315319355,9
3561,2018,ne,69.2787074999818,10
3562,2018,ne,68.99314227413979,11
3563,2018,ne,68.61,12
3564,2019,ne,68.12586980041974,1
3565,2019,ne,67.54884719235477,2
3566,2019,ne,66.88990429128555,3
3567,2019,ne,66.16001321269246,4
3568,2019,ne,65.37014607205596,5
3569,2019,ne,64.53127498485647,6
3570,2019,ne,63.654372066574425,7
3571,2019,ne,62.75040943269023,8
3572,2019,ne,61.83035919868433,9
3573,2019,ne,60.90519348003713,10
3574,2019,ne,59.985884392229096,11
3575,2019,ne,59.08340405074061,12
3576,2020,ne,58.20872457105215,1
3577,2020,ne,57.372818068644115,2
3578,2020,ne,56.586656658996915,3
3579,2020,ne,55.86121245759102,4
3580,2020,ne,55.20745757990681,5
3581,2020,ne,54.63636414142475,6
3582,2020,ne,54.158904257625245,7
3583,2020,ne,53.786050043988745,8
3584,2020,ne,53.52877361599565,9
3585,2020,ne,53.39804708912641,10
3586,2020,ne,53.40484257886142,11
3587,2020,ne,53.56013220068114,12
3588,2021,ne,53.87488807006601,1
3589,2021,ne,54.36008230249641,2
3590,2021,ne,55.02668701345281,3
3591,2021,ne,55.885674318415596,4
3592,2021,ne,56.94801633286523,5
3593,2021,ne,58.22468517228213,6
3594,2021,ne,59.726652952146736,7
3595,2021,ne,61.464891787939436,8
3596,2021,ne,63.450373795140685,9
3597,2021,ne,65.69407108923092,10
3598,2021,ne,68.20695578569054,11
3599,2021,ne,71.0,12
3600,2012,ca,74.06806310284868,1
3601,2012,ca,77.34155348576198,2
3602,2012,ca,80.73476679547417,3
3603,2012,ca,84.16199867871964,4
3604,2012,ca,87.53754478223264,5
3605,2012,ca,90.7757007527476,6
3606,2012,ca,93.79076223699876,7
3607,2012,ca,96.49702488172055,8
3608,2012,ca,98.80878433364721,9
3609,2012,ca,100.6403362395131,10
3610,2012,ca,101.9059762460526,11
3611,2012,ca,102.52,12
3612,2013,ca,102.4286500041333,1
3613,2013,ca,101.70595618540538,2
3614,2013,ca,100.45789532681285,3
3615,2013,ca,98.79044421135214,4
3616,2013,ca,96.80957962201988,5
3617,2013,ca,94.6212783418126,6
3618,2013,ca,92.33151715372681,7
3619,2013,ca,90.04627284075913,8
3620,2013,ca,87.87152218590606,9
3621,2013,ca,85.91324197216413,10
3622,2013,ca,84.27740898252992,11
3623,2013,ca,83.07,12
3624,2014,ca,82.36984266765504,1
3625,2014,ca,82.1471680689126,2
3626,2014,ca,82.3450581472744,3
3627,2014,ca,82.90659484624206,4
3628,2014,ca,83.77486010931734,5
3629,2014,ca,84.89293588000196,6
3630,2014,ca,86.20390410179753,7
3631,2014,ca,87.65084671820583,8
3632,2014,ca,89.17684567272853,9
3633,2014,ca,90.7249829088673,10
3634,2014,ca,92.2383403701239,11
3635,2014,ca,93.66,12
3636,2015,ca,94.94123279746864,1
3637,2015,ca,96.06606598338848,2
3638,2015,ca,97.02671583408954,3
3639,2015,ca,97.81539862590171,4
3640,2015,ca,98.42433063515506,5
3641,2015,ca,98.84572813817955,6
3642,2015,ca,99.07180741130517,7
3643,2015,ca,99.09478473086195,8
3644,2015,ca,98.90687637317983,9
3645,2015,ca,98.50029861458876,10
3646,2015,ca,97.86726773141883,11
3647,2015,ca,97.0,12
3648,2016,ca,95.90131410543326,1
3649,2016,ca,94.61643836790368,2
3650,2016,ca,93.20120351636747,3
3651,2016,ca,91.71144027978065,4
3652,2016,ca,90.20297938709938,5
3653,2016,ca,88.7316515672798,6
3654,2016,ca,87.353287549278,7
3655,2016,ca,86.12371806205012,8
3656,2016,ca,85.09877383455226,9
3657,2016,ca,84.33428559574051,10
3658,2016,ca,83.88608407457106,11
3659,2016,ca,83.81,12
3660,2017,ca,84.14270638265019,1
3661,2017,ca,84.84424535981154,2
3662,2017,ca,85.85550135044069,3
3663,2017,ca,87.11735877349423,4
3664,2017,ca,88.57070204792889,5
3665,2017,ca,90.15641559270128,6
3666,2017,ca,91.81538382676804,7
3667,2017,ca,93.48849116908582,8
3668,2017,ca,95.11662203861127,9
3669,2017,ca,96.640660854301,10
3670,2017,ca,98.0014920351117,11
3671,2017,ca,99.14,12
3672,2018,ca,100.0108985584104,1
3673,2018,ca,100.62421908173906,2
3674,2018,ca,101.00382233186991,3
3675,2018,ca,101.17356907068685,4
3676,2018,ca,101.15732006007393,5
3677,2018,ca,100.97893606191509,6
3678,2018,ca,100.6622778380943,7
3679,2018,ca,100.23120615049554,8
3680,2018,ca,99.70958176100278,9
3681,2018,ca,99.12126543149992,10
3682,2018,ca,98.490117923871,11
3683,2018,ca,97.84,12
3684,2019,ca,97.1915466059303,1
3685,2019,ca,96.55248942434328,2
3686,2019,ca,95.9273343220798,3
3687,2019,ca,95.32058716598056,4
3688,2019,ca,94.73675382288648,5
3689,2019,ca,94.18034015963832,6
3690,2019,ca,93.65585204307695,7
3691,2019,ca,93.16779534004314,8
3692,2019,ca,92.72067591737773,9
3693,2019,ca,92.31899964192151,10
3694,2019,ca,91.96727238051533,11
3695,2019,ca,91.67,12
3696,2020,ca,91.43025298083127,1
3697,2020,ca,91.2453602579248,2
3698,2020,ca,91.11121537981104,3
3699,2020,ca,91.02371189502055,4
3700,2020,ca,90.9787433520839,5
3701,2020,ca,90.97220329953163,6
3702,2020,ca,90.99998528589425,7
3703,2020,ca,91.05798285970234,8
3704,2020,ca,91.14208956948642,9
3705,2020,ca,91.248198963777,10
3706,2020,ca,91.3722045911047,11
3707,2020,ca,91.51,12
3708,2021,ca,91.65782920222604,1
3709,2021,ca,91.81333806247613,2
3710,2021,ca,91.9745229086762,3
3711,2021,ca,92.13938006875216,4
3712,2021,ca,92.30590587062986,5
3713,2021,ca,92.47209664223527,6
3714,2021,ca,92.63594871149428,7
3715,2021,ca,92.79545840633283,8
3716,2021,ca,92.94862205467672,9
3717,2021,ca,93.09343598445196,10
3718,2021,ca,93.2278965235844,11
3719,2021,ca,93.35,12
3720,2012,me,93.45812537984114,1
3721,2012,me,93.55218218211651,2
3722,2012,me,93.6324625640513,3
3723,2012,me,93.6992586828706,4
3724,2012,me,93.75286269579966,5
3725,2012,me,93.79356676006363,6
3726,2012,me,93.82166303288771,7
3727,2012,me,93.83744367149706,8
3728,2012,me,93.84120083311689,9
3729,2012,me,93.83322667497232,10
3730,2012,me,93.81381335428857,11
3731,2012,me,93.7832530282908,12
3732,2013,me,93.7418378542042,1
3733,2013,me,93.68985998925395,2
3734,2013,me,93.62761159066521,3
3735,2013,me,93.55538481566316,4
3736,2013,me,93.47347182147298,5
3737,2013,me,93.38216476531987,6
3738,2013,me,93.281755804429,7
3739,2013,me,93.1725370960255,8
3740,2013,me,93.05480079733462,9
3741,2013,me,92.9288390655815,10
3742,2013,me,92.7949440579913,11
3743,2013,me,92.65340793178923,12
3744,2014,me,92.50452284420048,1
3745,2014,me,92.34858095245018,2
3746,2014,me,92.18587441376351,3
3747,2014,me,92.01669538536571,4
3748,2014,me,91.84133602448188,5
3749,2014,me,91.66008848833725,6
3750,2014,me,91.47324493415698,7
3751,2014,me,91.28109751916628,8
3752,2014,me,91.08393840059027,9
3753,2014,me,90.88205973565417,10
3754,2014,me,90.67575368158312,11
3755,2014,me,90.46531239560233,12
3756,2015,me,90.25102803493697,1
3757,2015,me,90.03319275681223,2
3758,2015,me,89.81209871845326,3
3759,2015,me,89.58803807708526,4
3760,2015,me,89.36130298993336,5
3761,2015,me,89.13218561422285,6
3762,2015,me,88.90097810717879,7
3763,2015,me,88.66797262602641,8
3764,2015,me,88.43346132799087,9
3765,2015,me,88.19773637029736,10
3766,2015,me,87.96108991017107,11
3767,2015,me,87.72381410483713,12
3768,2016,me,87.4862011115208,1
3769,2016,me,87.24854308744716,2
3770,2016,me,87.01113218984146,3
3771,2016,me,86.77426057592884,4
3772,2016,me,86.5382204029345,5
3773,2016,me,86.30330382808364,6
3774,2016,me,86.06980300860135,7
3775,2016,me,85.83801010171288,8
3776,2016,me,85.60821726464343,9
3777,2016,me,85.38071665461811,10
3778,2016,me,85.15580042886215,11
3779,2016,me,84.93376074460068,12
3780,2017,me,84.71488975905889,1
3781,2017,me,84.499479629462,2
3782,2017,me,84.28782251303515,3
3783,2017,me,84.08021056700353,4
3784,2017,me,83.87693594859232,5
3785,2017,me,83.67829081502668,6
3786,2017,me,83.48456732353179,7
3787,2017,me,83.29605763133286,8
3788,2017,me,83.11305389565501,9
3789,2017,me,82.93584827372348,10
3790,2017,me,82.76473292276341,11
3791,2017,me,82.6,12
3792,2018,me,82.44215729948932,1
3793,2018,me,82.2925751626113,2
3794,2018,me,82.15283956757668,3
3795,2018,me,82.02453649259625,4
3796,2018,me,81.90925191588084,5
3797,2018,me,81.80857181564126,6
3798,2018,me,81.72408217008824,7
3799,2018,me,81.65736895743262,8
3800,2018,me,81.6100181558852,9
3801,2018,me,81.58361574365676,10
3802,2018,me,81.5797476989581,11
3803,2018,me,81.6,12
3804,2019,me,81.64547262005485,1
3805,2019,me,81.71532151264131,2
3806,2019,me,81.8082166263396,3
3807,2019,me,81.92282790972999,4
3808,2019,me,82.05782531139266,5
3809,2019,me,82.21187877990796,6
3810,2019,me,82.38365826385602,7
3811,2019,me,82.57183371181713,8
3812,2019,me,82.77507507237152,9
3813,2019,me,82.99205229409942,10
3814,2019,me,83.22143532558108,11
3815,2019,me,83.46189411539673,12
3816,2020,me,83.71209861212661,1
3817,2020,me,83.97071876435093,2
3818,2020,me,84.23642452064999,3
3819,2020,me,84.507885829604,4
3820,2020,me,84.78377263979318,5
3821,2020,me,85.06275489979782,6
3822,2020,me,85.34350255819808,7
3823,2020,me,85.62468556357426,8
3824,2020,me,85.9049738645066,9
3825,2020,me,86.18303740957526,10
3826,2020,me,86.45754614736059,11
3827,2020,me,86.72717002644278,12
3828,2021,me,86.99057899540206,1
3829,2021,me,87.24644300281864,2
3830,2021,me,87.49343199727281,3
3831,2021,me,87.73021592734479,4
3832,2021,me,87.95546474161483,5
3833,2021,me,88.16784838866315,6
3834,2021,me,88.36603681707,7
3835,2021,me,88.54869997541559,8
3836,2021,me,88.71450781228023,9
3837,2021,me,88.86213027624407,10
